DDC,Title,description,remark
853,Owl Moon,A deeply atmospheric Caldecott Medal-winning children's book by Jane Yolen about a young child going owling in the snowy woods with their father.,ai-generated
853,Over the Edge,"A suspenseful psychological thriller novel by Jonathan Kellerman featuring intricate criminal investigations, dark twists, and compelling clinical insights.",ai-generated
853,Bear Snores On,A cozy and rhythmic bedtime picture book by Karma Wilson describing a hibernating bear whose cave becomes a lively shelter for forest animals.,ai-generated
853,The New King James Version compared to the King James Version,"A detailed theological analysis by D. A. Waite evaluating textual differences, underlying Hebrew and Greek manuscripts, and translation philosophies between editions.",ai-generated
890,The Comeback Dog,A touching and sensitive children's novel by Jane Resh Thomas about a neglected dog that learns to trust and love a young boy again.,ai-generated
890,Runaway Ralph,Beverly Cleary's classic children's novel follows a clever and adventurous mouse named Ralph as he runs away from his hotel home to live at a summer camp.,ai-generated
890,Homilies in Praise of the Blessed Virgin Mary,Bernard of Clairvaux offers a profound and devotional collection of spiritual discourses exploring the theological and personal significance of Mary.,ai-generated
890,Sammy Keyes and the Skeleton Man,Wendelin Van Draanen crafts an engaging mystery novel featuring spirited seventh-grader Sammy Keyes as she investigates eerie neighborhood secrets around Halloween.,ai-generated
890,The Last Battle,"C. S. Lewis concludes his beloved Chronicles of Narnia fantasy series with a powerful, epic narrative about faith, loyalty, and the end of Narnia.",ai-generated
890,At the Foot of the Cross: The Seven Lessons of Mary for the Sorrowing Heart,Gerald Vann provides a comforting spiritual meditation examining deep emotional grief through the lens of Mary's experiences at Calvary.,ai-generated
890,Treatise On the Virtues,"St. Thomas Aquinas presents a rigorous theological examination of the moral and theological virtues, analyzing their roles in human flourishing and salvation.",ai-generated
890,What Do Sharks Eat For Dinner?,Melvin Berger delivers an engaging and informative Q&A children's book exploring the fascinating dietary habits and marine behaviors of various shark species.,ai-generated
890,Three treatises on man : a Cistercian anthropology,"Bernard McGinn edits a compilation of medieval Cistercian texts exploring the spiritual, intellectual, and physical nature of humanity from a theological perspective.",ai-generated
890,The Rumpelstiltskin Problem,Vivian Vande Velde offers a clever and witty collection of fractured fairy tales that explore alternative psychological motivations behind the classic Rumplestiltskin story.,ai-generated
890,The Journey of the Mind to God,Saint Bonaventure outlines a classic mystical text detailing the contemplative steps and spiritual exercises necessary for the human soul to ascend toward divine union.,ai-generated
890,The Tale of Benjamin Bunny,Beatrix Potter presents a delightful and charming illustrated children's story about Peter Rabbit and his cousin Benjamin's mischievous adventures in Mr. McGregor's garden.,ai-generated
890,Inkspell,"Cornelia Funke continues her magical fantasy trilogy as characters cross back and forth between the real world and the dangerous, enchanting pages of a book.",ai-generated
890,Crime and Punishment,"Fyodor Dostoyevsky explores morality, guilt, redemption, and human psychology through the gripping story of a destitute former student in St. Petersburg.",ai-generated
890,Go Tell It on the Mountain,"James Baldwin's powerful autobiographical novel examines race, religion, family dynamics, and identity within an African American Pentecostal church in Harlem.",ai-generated
890,Shiloh,Phyllis Reynolds Naylor crafts a moving Newbery Medal-winning novel about a young boy who protects an abused beagle from its cruel owner in rural West Virginia.,ai-generated
890,Tchaikovsky: The Man and His Music,"David Brown provides a comprehensive biographical and musicological study examining the life, psychological struggles, and enduring orchestral masterpieces of Pyotr Ilyich Tchaikovsky.",ai-generated
890,Age of Spirituality: A Symposium,"Kurt Weitzmann edits an extensive collection of scholarly essays analyzing late antique art, cultural shifts, and religious iconography during a transformative historical era.",ai-generated
890,Vintage Camera Collecting: Preserving Classic Photography,"Neal W. Parker offers a practical and historical guide for photography enthusiasts interested in identifying, restoring, and collecting vintage mechanical cameras.",ai-generated
890,Empire 04: Justinian's Empire: Triumph and Tragedy,"Nick Holmes presents an engaging historical account detailing the dramatic political maneuvers, military conquests, and monumental architectural achievements under Byzantine Emperor Justinian.",ai-generated
890,The Unprotected Class: How Anti-White Racism Is Tearing America Apart,"Jeremy Carl delivers a provocative social and political critique examining modern diversity initiatives, identity politics, and cultural divides in contemporary American society.",ai-generated
890,Media Arabic for Beginners: A Coursebook for Understanding Arabic News,"Laila Al-Sawi provides an essential educational textbook designed to help students navigate vocabulary, grammar, and syntax unique to modern Arabic news media.",ai-generated
890,Reading Genesis,"Marilynne Robinson offers a deeply contemplative literary and theological exploration of the biblical book of Genesis, examining faith, human nature, and divine grace.",ai-generated
890,Machen's Hope: The Transformation of a Modernist in the New Princeton,Richard E. Burnett examines the intellectual and theological evolution of J. Gresham Machen amidst early 20th-century American religious modernism.,ai-generated
890,The End of Race Politics: Arguments for a Colorblind America,"Coleman Hughes presents a thoughtful socio-political argument advocating for a colorblind approach to public policy, civil rights, and racial equality in America.",ai-generated
890,The Rhineland Mystics: An Anthology,"Oliver Davies compiles a rich collection of medieval mystical writings from German theologians, exploring deep spiritual union, interiority, and divine love.",ai-generated
890,Antonín Dvořák; musician and craftsman,"John Clapham provides a thorough biographical and analytical examination of Czech composer Antonín Dvořák, detailing his compositional techniques, life, and musical legacy.",ai-generated
890,The Night House,Jo Nesbø crafts a chilling and suspenseful psychological horror novel about a troubled teenager confronting supernatural forces and dark secrets in a small town.,ai-generated
890,Feminism against Progress,Mary Harrington offers a contrarian social critique examining how modern technological and cultural progress has frequently undermined traditional family structures and women.,ai-generated
890,The Modern Mind: An Intellectual History of the 20th Century,"Peter Watson presents a sweeping intellectual history tracking the major scientific, philosophical, artistic, and psychological breakthroughs that shaped the twentieth century.",ai-generated
924,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Judith Viorst writes a beloved children's book following young Alexander as he endures a comical series of non-stop frustrations and minor daily disasters.,ai-generated
924,Sword of Kings,"Bernard Cornwell delivers a thrilling historical fiction novel set in Anglo-Saxon England, following Uhtred of Bebbanburg through intense political conflicts and warfare.",ai-generated
924,Porsche Unexpected: Discoveries in Collecting,"Randy Leffingwell explores fascinating, rare, and unusual Porsche automobiles preserved by passionate collectors worldwide, highlighting unique automotive history and design.",ai-generated
924,The Porsche 924 Carrera: Evolution to Excellence,"Roy Smith offers a comprehensive technical history detailing the development, racing pedigree, and mechanical evolution of the iconic Porsche 924 Carrera models.",ai-generated
924,Bernat Blarney Spun BOOK No. 227,Claire Matson provides a vintage crafting and knitting pattern book featuring creative instructions for producing retro handmade garments and accessories.,ai-generated
924,The Porsche Book 3 Volume Set: The Complete History of Types and Models,"Jurgen Barth compiles an exhaustive multi-volume historical reference chronicle detailing every Porsche model, factory variant, and production milestone ever created.",ai-generated
924,The World and Its Peoples: Scandinavia,"Greystone Press presents an informative geographical and cultural survey exploring the history, traditions, landscapes, and modern societies of Scandinavian nations.",ai-generated
924,The Berenstain Bears Say Their Prayers,"Stan and Jan Berenstain craft a comforting faith-based children's story emphasizing the importance of evening prayer, gratitude, and family devotion.",ai-generated
924,"Night Night, Cuddly Bear",Martin Waddell presents a soothing and gentle bedtime picture book following a sleepy bear preparing for a peaceful night's rest.,ai-generated
924,Green Building & Remodeling For Dummies,"Eric Corey Freed offers a practical, eco-friendly guide detailing sustainable architecture, energy-efficient materials, and green construction techniques for homeowners.",ai-generated
924,Original Porsche 924/944/968,Peter Morgan provides an authoritative restoration and identification guide for enthusiasts seeking factory-original specifications on classic transaxle Porsche sports cars.,ai-generated
924,Everybody Feels... Sad,"Jane Bingham introduces young readers to emotional intelligence, helping children understand, process, and cope with feelings of sadness in healthy ways.",ai-generated
924,The Man Who Built the Bridge,"McCafferty Catherine details the engineering ingenuity, structural challenges, and historical context behind the construction of a monumental river crossing.",ai-generated
924,Jack and the Beanstalk,Jane Jerrard adapts the classic fairy tale of a young boy whose magical beans lead to a towering adventure in a giant's castle.,ai-generated
924,Six Roads from Newton: Great Discoveries in Physics,"Edward Speyer explores six foundational physics breakthroughs that revolutionized human understanding of the universe, motion, and natural forces.",ai-generated
924,Aung San Suu Kyi: Standing Up for Democracy in Burma,"Bettina Ling chronicles the inspiring political activism, human rights advocacy, and resilient leadership of Burma's prominent democratic leader.",ai-generated
924,Land of Tomorrow,"Mons Daveson presents a descriptive travel and historical narrative capturing the exploration, pioneering spirit, and unique landscape of early Australian frontiers.",ai-generated
924,KNOWLEDGE That Leads to Everlasting Life,"Watchtower Bible and Tract Society offers an instructional religious study guide exploring foundational biblical doctrines, Christian living, and spiritual salvation.",ai-generated
924,"Ruth Heller's How to Hide a Crocodile, and Other Reptiles",Ruth Heller combines vibrant illustrations and engaging verse to explain the fascinating biological camouflage techniques used by various reptiles.,ai-generated
924,Mooseltoe,Margie Palatini writes a humorous and festive holiday story about a lovable moose who forgets a crucial Christmas tree tradition until the very last minute.,ai-generated
924,Handsigns: A Sign Language Alphabet,"Kathleen Fain presents an educational, visually clear guide introducing young readers to American Sign Language letters and basic manual communication.",ai-generated
924,Prayer,"John Bunyan offers a classic, deeply spiritual theological treatise examining the nature, purpose, and transformative power of sincere Christian communion with God.",ai-generated
924,Robbing the Bees: A Biography of Honey the Sweet Liquid Gold That Seduced the World,"Holley Bishop explores the rich history of beekeeping, honey production, and the cultural fascination surrounding nature's golden sweetener.",ai-generated
924,Among Schoolchildren,"Tracy Kidder presents an intimate, award-winning piece of investigative journalism chronicling a dedicated teacher and her diverse students throughout an academic year.",ai-generated
924,Mandie and the Hidden Treasure,Lois Gladys Leppard crafts a classic mystery novel following young Mandie as she uncovers family secrets and hidden artifacts in the American South.,ai-generated
924,Flesh and Blood,"Jonathan Kellerman delivers a suspenseful psychological crime thriller featuring clinical psychologist Alex Delaware investigating a dark, twisted murder case.",ai-generated
924,The Murder at the Vicarage,Agatha Christie introduces the brilliant amateur sleuth Miss Marple in a classic cozy murder mystery set within a deceptive English village.,ai-generated
924,Just Like Jesus,"Max Lucado offers an inspiring devotional book encouraging readers to cultivate Christ-like compassion, patience, and love in their daily lives.",ai-generated
924,Introducing Quantum Theory,"J.P. McEvoy breaks down complex quantum physics concepts, historical milestones, and pioneering scientists into an accessible illustrated guide.",ai-generated
924,The Half-Finished Heaven: The Best Poems of Tomas Transtromer,"Tomas Tranströmer presents a celebrated collection of evocative, surreal, and deeply reflective lyrical poetry translated into English.",ai-generated
61,"I, Robot",Isaac Asimov presents a classic science fiction anthology exploring the complex ethical boundaries of artificial intelligence through the framework of the Three Laws of Robotics.,ai-generated
61,Doctor Who and the Talons of Weng-Chiang,"Terrance Dicks novelizes a thrilling Victorian-era Doctor Who television serial featuring dark mysteries, stage magic, and an evil stage magician in London.",ai-generated
61,What's The Time On Earth?,"An engaging educational children's book exploring global time zones, planetary rotation, and the fascinating ways humanity measures time across different continents.",ai-generated
61,The Hanran Pioneers and their Descendants Our Irish and Australian Links,"RJ and SM Thurlow trace the historical genealogy, migrations, and familial connections linking Irish pioneers to their descendants in Australia.",ai-generated
61,Index to Launceston examiner,"Muriel Bissett compiles a detailed archival index of the Launceston Examiner newspaper, providing an essential research tool for Australian local history and genealogy.",ai-generated
61,Rise of the Black Flame,"Mike Mignola and Christopher Golden deliver a supernatural horror graphic novel exploring dark cults, ancient evils, and action-packed paranormal investigations.",ai-generated
61,El Camino Real: Quilts Inspired by Early California History,"Nancy Rink presents an artistic quilting book featuring pattern designs, historical context, and sewing projects inspired by early California missions and landscapes.",ai-generated
61,Give 'Em the Ax,Gold Comes in Bricks,ai-generated
61,"Etheridge Shire Kidston, Forsayth, Mt. Surprise & Einasleigh Burial Records",Cairns & District Family History Society documents historical monumental inscriptions and burial data from remote Queensland shires to aid genealogical research.,ai-generated
61,The King of Cards,"Robert Ward crafts a fast-paced novel exploring high-stakes gambling, complex human relationships, and the gritty underworld of professional card players.",ai-generated
61,A Study in Scarlet / The Sign of Four / The Adventures of Sherlock Holmes,"Arthur Conan Doyle collects iconic Sherlock Holmes mysteries showcasing brilliant deductive reasoning, Victorian London settings, and legendary criminal investigations.",ai-generated
61,Home Front,"Kristin Hannah delivers an emotional contemporary drama novel exploring marriage struggles, military deployment PTSD, and family resilience during crisis.",ai-generated
61,The Long Shadow,"Anna Gilbert writes an atmospheric gothic fiction novel filled with family secrets, psychological tension, and mysterious events in a traditional English setting.",ai-generated
61,New Zealand pottery workbook,"Howard Williams provides a comprehensive technical guide and workbook detailing traditional ceramic techniques, clay bodies, and glazing methods for potters.",ai-generated
61,Twilight,Stephenie Meyer launches her sensational paranormal romance series following a teenage girl who falls dangerously in love with a mysterious high school vampire.,ai-generated
61,And Then There Were None,Agatha Christie crafts a suspenseful masterpiece where ten strangers are lured to an isolated island and systematically targeted by an unknown killer.,ai-generated
61,Chicken Soup for the Soul: 101 Stories to Open the Heart,"Jack Canfield compiles an uplifting anthology of heartwarming, inspirational short stories designed to foster empathy, personal growth, and emotional resilience.",ai-generated
61,The Pavitt family of Banks Peninsula,"Rex D. Evans details the genealogical history, early pioneer struggles, and ancestral lineage of the Pavitt family in New Zealand.",ai-generated
61,"Decades of decision, 1860-","Barry Jones presents a comprehensive historical overview analyzing pivotal political decisions, social movements, and modern historical turning points since 1860.",ai-generated
61,The Rake: A Novel,"William F. Buckley, Jr. pens a witty political satire and suspenseful spy thriller exploring Washington power dynamics, espionage, and international intrigue.",ai-generated
61,Influencer: The Power to Change Anything,Kerry Patterson offers a practical leadership and psychology guide outlining actionable strategies for driving meaningful behavioral change in organizations and communities.,ai-generated
61,The Coldest Winter: America and the Korean War,"David Halberstam provides an exhaustive historical analysis examining the military blunders, geopolitical strategies, and brutal human costs of the Korean War.",ai-generated
61,The Prince and the Pauper / Those Extraordinary Twins,"Mark Twain pairs his classic tale of royal identity-swapping with satirical humor, social critique, and timeless adventures in historical England.",ai-generated
61,Ascent,"Jed Mercurio writes a gripping psychological aviation thriller following a British military pilot's dangerous exploits, survival struggles, and high-altitude missions.",ai-generated
61,Cars in colour,Michael Sedgwick presents a vintage automotive survey celebrating classic cars with striking color photography and historical commentary on major manufacturing eras.,ai-generated
61,Faith Stealer,"Graham Duff delivers a dark, idiosyncratic psychological thriller novel blending elements of crime fiction, bizarre cults, and surreal modern-day mysteries.",ai-generated
61,The Black Swan: The Impact of the Highly Improbable,"Nassim Nicholas Taleb explores how rare, unpredictable outlier events drastically shape human history, economics, and our understanding of risk.",ai-generated
61,"German Security and Police Soldier, 1939–45","Gordon Williamson provides a detailed military history reference examining the uniforms, equipment, organization, and duties of German security forces in World War II.",ai-generated
61,Benito Cereno,"Herman Melville presents a haunting psychological maritime novella exploring themes of race, deception, and mutiny aboard a distressed Spanish slave ship.",ai-generated
61,Rainbow Six,Tom Clancy crafts a high-octane technothriller following an elite international counter-terrorism unit battling global extremist threats and biological warfare.,ai-generated
74,Batman: The Killing Joke [Deluxe Edition],Alan Moore crafts a legendary and psychologically dark graphic novel exploring the tragic origins and twisted relationship between Batman and the Joker.,ai-generated
74,"Yoko Saito's Beautiful Bags, Pouches, and Quilts","Yoko Saito presents an exquisite craft and sewing book featuring signature Japanese taupe-color quilt designs, bags, and functional pouches.",ai-generated
74,In Extremis: The Life and Death of the War Correspondent Marie Colvin,"Lindsey Hilsum delivers a powerful biography honoring the brave life, extraordinary career, and tragic death of renowned war journalist Marie Colvin.",ai-generated
74,"Lo, Michael!","Grace Livingston Hill offers a heartwarming Christian fiction novel exploring faith, unexpected romance, and spiritual resilience in the face of adversity.",ai-generated
74,Dead as a Doornail,Charlaine Harris weaves an entertaining supernatural mystery novel featuring telepathic waitress Sookie Stackhouse navigating dangerous paranormal politics in Louisiana.,ai-generated
74,The Children of Húrin,J. R. R. Tolkien's epic high fantasy tragic narrative recounts the harrowing curse placed upon Túrin and his family in the ancient days of Middle-earth.,ai-generated
74,"So, you want to be an Australian","Cyril Pearl presents a witty, satirical, and affectionate cultural guide exploring Australian customs, slang, history, and the unique national character.",ai-generated
74,Tomatoes for everyone : a practical guide to growing tomatoes all year round,"Allen Gilbert offers a comprehensive gardening manual detailing expert tips, soil preparation, and cultivation techniques for growing healthy tomatoes successfully.",ai-generated
74,The Spanish Civil War 1936-39,"Patrick Turnbull provides a concise military history detailing the key battles, political factions, and international involvement surrounding the Spanish Civil War.",ai-generated
74,His Life Is Mine,"Archimandrite Sophrony shares profound Orthodox Christian spiritual teachings focused on prayer, divine transformation, and surrendering one's life to God.",ai-generated
74,Macburnie King in Monsoon,"John Henry Ballard crafts an atmospheric adventure novel set against the dramatic backdrop of the monsoon season, exploring human endurance and survival.",ai-generated
74,Vintage Cars in Colour,James Barron presents a nostalgic automotive showcase featuring classic vintage automobiles captured in striking color photography and accompanied by historical commentary.,ai-generated
74,The Aethiopica,"Heliodorus writes a classical Greek romance novel detailing the epic trials, narrow escapes, and eventual triumphs of two star-crossed lovers on dangerous journeys.",ai-generated
74,British Motor Torpedo Boat 1939-45,"Angus Konstam explores the design, operational history, and daring tactical missions executed by British coastal forces and torpedo boats during World War II.",ai-generated
74,The Canary Murder Case,S. S. Van Dine introduces aristocratic amateur detective Philo Vance using meticulous deduction to solve a baffling high-society New York murder mystery.,ai-generated
74,Doctor Who: Time Flight,Peter Grimwade novelizes a classic Doctor Who television serial featuring the Fifth Doctor confronting the Master and time-travel anomalies at Heathrow airport.,ai-generated
74,The Hiding Place,"Trezza Azzopardi delivers a compelling, gritty novel exploring family secrets, cultural identity, and survival within a Maltese immigrant community in Cardiff.",ai-generated
74,Zora Neale Hurston: Novels and Stories,"Zora Neale Hurston's definitive literary collection showcases her brilliant folklore research, vibrant storytelling, and poignant explorations of African American life.",ai-generated
74,Evangeline and the Acadians,Robert Tallant offers an evocative historical account tracing the forced expulsion of the Acadians and their enduring cultural legacy in Louisiana.,ai-generated
74,Courtroom 302: A Year Behind the Scenes in an American Criminal Courthouse,"Steve Bogira presents an immersive piece of investigative journalism exposing the systemic flaws, pressures, and human realities inside a Chicago courthouse.",ai-generated
74,The Key to Rebecca,Ken Follett writes a gripping World War II espionage thriller following a British intelligence officer hunting a clever German spy in Cairo.,ai-generated
74,Three Act Tragedy,Agatha Christie crafts a clever classic detective mystery featuring Hercule Poirot investigating a series of seemingly motiveless murders at exclusive dinner parties.,ai-generated
74,Beyond Words: Daily Readings in the ABC's of Faith,"Frederick Buechner provides an inspiring collection of daily devotional reflections exploring grace, human nature, and the spiritual dimensions of everyday life.",ai-generated
74,Eichmann in Jerusalem: A Report on the Banality of Evil,Hannah Arendt delivers a groundbreaking philosophical and historical analysis of the trial of Nazi war criminal Adolf Eichmann and the nature of totalitarian evil.,ai-generated
74,Matthew Rooney and Sarah Murphy Descendants in Australia,"A detailed genealogical study documenting the historical lineages, pioneer migrations, and family tree records of the Rooney and Murphy descendants in Australia.",ai-generated
74,The Sartens. Taranaki Pioneers,Rex D. Evans compiles an invaluable historical and genealogical reference recording the pioneer lives and family histories of the Sarten family in New Zealand.,ai-generated
74,Pirates of the Levant,Arturo Pérez-Reverte delivers an action-packed historical adventure novel following Captain Alatriste as he navigates naval warfare and piracy in the Mediterranean.,ai-generated
74,Conjuring,"Will Jonson explores the fascinating history, psychological appeal, and performance techniques behind stage magic and illusionist conjuring traditions.",ai-generated
74,Everyman's struggle for peace,"Horace Gundry Alexander chronicles historical peace movements, international diplomacy efforts, and individual activism aimed at resolving global conflicts.",ai-generated
74,Terracotta,Anthony Noel offers an inspiring design and gardening guide focusing on creative ways to decorate and cultivate plants using terracotta pots and containers.,ai-generated
460,Once Upon a River,"Diane Setterfield weaves a mesmerizing historical mystery novel set along the River Thames, blending folklore, loss, and wondrous storytelling.",ai-generated
460,Conversational Russian,Pimsleur provides an audio-based language learning program designed to help learners rapidly build practical conversational skills in Russian.,ai-generated
460,The Day the Stars Played the Monsters,"Clare Gault crafts an imaginative children's story exploring cosmic wonders, creativity, and whimsical nighttime adventures.",ai-generated
460,"Liar, Liar, Pants on Fire",Gordon Korman delivers a hilarious middle-grade novel about a chronic exaggerator whose elaborate web of untruths finally catches up with him.,ai-generated
460,Foals in the Field,Ben M. Baglio writes an endearing Animal Ark adventure about young animal lovers rescuing and caring for newborn horses in the countryside.,ai-generated
460,Zack's Alligator,"Shirley Mozelle presents a charming early reader book about a boy whose toy alligator magically grows into a real, fun companion.",ai-generated
460,Polar Bear Patrol,Judith Stamper takes young readers on an educational adventure with Ms. Frizzle's class to explore polar bears and Arctic survival.,ai-generated
460,Revenge of the Dragon Lady,Kate McMullan offers a witty and humorous fantasy adventure featuring dragon slayer Wiglaf navigating magical school chaos.,ai-generated
460,Turtles of the Midnight Moon,"María José Fitzgerald crafts a heartwarming middle-grade novel about friendship, environmental conservation, and magical summer secrets in Costa Rica.",ai-generated
460,The Discord of Gods,"Jenn Lyons concludes her epic fantasy series with a high-stakes battle involving ancient deities, political intrigue, and destiny.",ai-generated
460,"Mine, Mine, Mine, Yours!",Kimberly Gee presents a relatable children's picture book exploring the developmental challenges of sharing toys and playing together.,ai-generated
460,Liberation,Imogen Kealey tells a gripping historical fiction story of a brave woman fighting in the Italian resistance during World War II.,ai-generated
460,The Heir Affair,"Heather Cocks and Jessica Morgan write a witty and romantic contemporary novel about royal life, scandals, and media scrutiny.",ai-generated
460,SHADES OF TRUTH: A Journey Derailed,"Kapil Sibal shares a thought-provoking narrative reflecting on political shifts, legal challenges, and the search for truth in modern society.",ai-generated
460,Ford 429/460 Engines: How to Rebuild,"Charles Morris provides a comprehensive, step-by-step mechanical guide for rebuilding and upgrading high-performance Ford big-block engines.",ai-generated
460,An American Language: The History of Spanish in the United States,"Rosina Lozano explores the rich historical evolution, social integration, and political presence of the Spanish language across the United States.",ai-generated
460,I Am Earth: An Earth Day Book for Kids,James McDonald offers an engaging educational picture book that teaches young children about environmental protection and planet care.,ai-generated
460,Shoo,"Hana Goldberg crafts an inspiring children's story focusing on personal growth, overcoming obstacles, and finding confidence through expression.",ai-generated
460,The Last Mile,David Baldacci delivers a tense thriller featuring memory-impaired investigator Amos Decker working to clear a man wrongfully accused of murder.,ai-generated
460,Playground Heroes,"Nickelodeon Publishing presents an interactive team adventure featuring beloved characters encouraging teamwork, problem-solving, and friendship.",ai-generated
460,"Creative Ideas, an Activity Organiser's Handbook","Janette Fawdrey and Betty Jackson provide practical group activity ideas, creative games, and organizational tips for community youth leaders.",ai-generated
460,Monkey Me and the New Neighbor,Timothy Roland introduces a fun early reader chapter book about a boy who turns into a mischievous monkey during stressful moments.,ai-generated
460,"Baby Jesus, Jonah, Daniel and Me",Carolyn Larsen presents a faith-based children's devotional book connecting classic biblical stories to the everyday lives of young readers.,ai-generated
460,Happiness Hill,"Leland B. Jacobs compiles a delightful collection of classic children's literature, poetry, and stories designed to foster early reading skills.",ai-generated
460,The Secret to Lying,Todd Mitchell writes a compelling young adult novel about a boarding school student whose elaborate fabrications force him to confront hard truths.,ai-generated
460,The Handbook for Lightning Strike Survivors,"Michele Young-Stone crafts a poignant debut novel exploring trauma, resilience, and family history through a survivor of multiple lightning strikes.",ai-generated
460,The Island,Michael Bay directs a high-octane science fiction thriller following clone residents who discover a terrifying truth about their facility and escape.,ai-generated
460,Beyond the Ranges,"Gloria Bevan presents a classic romantic fiction novel set against dramatic backdrops, detailing emotional journeys and heartfelt relationships.",ai-generated
460,A Sister's Secret,"Wanda E. Brunstetter delivers an engaging Amish fiction novel delving into family dynamics, hidden truths, faith, and forgiveness in a community.",ai-generated
460,Elmer on Stilts,David McKee writes a whimsical children's book where a clever patchwork elephant uses stilts to outwit hunters and save his animal friends.,ai-generated
470,Tales of a Fourth Grade Nothing,"Judy Blume delivers a humorous and classic children's novel chronicling young Peter Hatcher's everyday frustrations living with his impossible younger brother, Fudge.",ai-generated
470,Horrible Harry and the Christmas Surprise,Suzy Kline writes a festive and delightful chapter book featuring the energetic Horrible Harry as he navigates school holiday antics and gift-giving surprises.,ai-generated
470,Henry and Mudge and the best day of all,"Cynthia Rylant presents a heartwarming early reader book detailing a wonderful, sunny summer day spent outdoors by a young boy and his giant dog.",ai-generated
470,North American Cambridge Latin Course Unit 1 Student's Book,Cambridge School Classics Project provides an introductory educational textbook designed to teach classical Latin through engaging stories set in Pompeii.,ai-generated
470,Molly Marches On,Valerie Tripp crafts an inspiring historical fiction novel following the beloved American Girl character Molly McIntire as she organizes a patriotic home-front project.,ai-generated
470,"Modern Hebrew: A First-Year Course in Conversation, Reading, and Grammar","Harry Blumberg and Mordecai Lewittes offer a structured instructional textbook designed to teach foundational modern Hebrew conversation, reading, and grammar skills.",ai-generated
470,The Big Dipper and You,"E.C. Krupp offers an engaging educational science book exploring the mythology, navigation, and astronomical wonders associated with the famous Big Dipper constellation.",ai-generated
470,Song Lee in Room 2B,Suzy Kline introduces the kind and gentle Song Lee in an endearing early chapter book highlighting classroom friendships and schoolyard adventures.,ai-generated
470,Horrible Harry and the Green Slime,"Suzy Kline captures young readers' imaginations with a fun classroom story involving science experiments, mess-making, and Harry's trademark mischief.",ai-generated
470,Get Out of Bed!,Robert Munsch presents a humorous and chaotic children's picture book about a stubborn child who absolutely refuses to get out of bed in the morning.,ai-generated
470,"Amo, Amas, Amat and More","Eugene H. Ehrlich provides a fascinating and accessible guide to English vocabulary roots derived from Latin phrases, idioms, and historical expressions.",ai-generated
470,The Forgotten Game: Game 5 2004 ALCS Yankees at Red Sox,John Vampatella chronicles the dramatic historic comeback and pivotal postseason baseball game that propelled the Boston Red Sox to glory.,ai-generated
470,Winning Ugly: A Visual History of Baseball's Most Unique Uniforms,"Todd Radom explores the colorful, eccentric, and occasionally bizarre fashion choices and uniform designs throughout Major League Baseball history.",ai-generated
470,The Third Grave,"Lisa Jackson delivers a fast-paced and suspenseful thriller novel filled with dark family secrets, psychological twists, and dangerous criminal investigations.",ai-generated
470,Hooray for Scarlett,"Jo Cerini crafts a sweet and inspiring children's book emphasizing creativity, individuality, and confidence-building through an engaging narrative framework.",ai-generated
470,"KG: A to Z: An Uncensored Encyclopedia of Life, Basketball, and Everything in Between","Kevin Garnett offers a vibrant, candid autobiographical look at his legendary basketball career, cultural impact, and personal life experiences.",ai-generated
470,"One Lucky Fan: From Bleachers to Box Seats, Chasing the Ultimate Sports Dream",Rich O'Malley recounts an incredible sports journey tracking a passionate fan's quest to visit all 123 major league professional sports arenas.,ai-generated
470,"Hello, Summer","Mary Kay Andrews weaves an engaging contemporary fiction novel about a journalist returning to her hometown, uncovering family secrets, and starting fresh.",ai-generated
470,Homegrown: How the Red Sox Built a Champion from the Ground Up,"Alex Speier details the strategic scouting, player development, and organizational vision behind the Boston Red Sox's modern World Series championship teams.",ai-generated
470,Boston's 100 Greatest Games: THIRD EDITION,"Rob Sneddon compiles a comprehensive historical retrospective celebrating the most thrilling, iconic, and unforgettable athletic victories in Boston sports history.",ai-generated
470,"Collins Latin Concise Dictionary, Second Edition",HarperCollins Publishers provides a reliable bilingual reference work offering comprehensive Latin-to-English and English-to-Latin vocabulary translations and grammatical tools.,ai-generated
470,"The Heritage: Black Athletes, a Divided America, and the Politics of Patriotism","Howard Bryant examines the intersection of race, sports, and political activism among elite Black athletes navigating social tensions in America.",ai-generated
470,Secrets of the Secret Service: The History and Uncertain Future of the U.S. Secret Service,"Gary J. Byrne provides an insider's investigative look at the historical evolution, operational challenges, and institutional pressures facing the U.S. Secret Service.",ai-generated
470,"Basketball (and Other Things): A Collection of Questions Asked, Answered, Illustrated","Shea Serrano delivers a hilarious, highly imaginative collection of pop-culture-infused debates and essays analyzing iconic basketball players and historic moments.",ai-generated
470,The Sports Bucket List: 101 Sights Every Fan Has to See Before the Clock Runs Out,"Rob Fleder compiles the ultimate travel and entertainment guide highlighting 101 legendary stadiums, events, and sports shrines every fan must experience.",ai-generated
470,Astrophysics: A Very Short Introduction,"James Binney breaks down complex cosmological concepts, stellar evolution, and the fundamental laws governing the universe in an accessible format.",ai-generated
470,Exploring God's World,Judy H. Moore offers an educational Christian science curriculum textbook introducing young students to the wonders of nature and creation.,ai-generated
470,Casenote Legal Briefs: Property,"Casenote Legal Briefs provides concise case summaries, legal analysis, and study outlines keyed to leading property law casebooks for law students.",ai-generated
