DDC,Title,description,remark
097,Royal and Aristocratic Book Collections - Historical Survey,A history of royal and ecclesiastical book collections and their surviving volumes.,ai-generated
097,Tracing the History of a Book - Historical Survey,A catalogue of books with unusual or historically significant provenance.,ai-generated
097,Provenance of Historic Books - Annotated Guide,A study of collecting networks and the movement of rare books among European libraries.,ai-generated
097,Books of Famous Collectors - Annotated Guide,A reference guide to researching the previous owners of rare and antiquarian books.,ai-generated
097,Inscribed Books and Their Owners - Annotated Guide,A catalogue of books carrying annotations by notable readers.,ai-generated
097,Royal and Aristocratic Book Collections - Annotated Guide,"A history of book ownership among writers, artists, and intellectuals.",ai-generated
097,Tracing the History of a Book - Annotated Guide,A study of provenance records as evidence for the history of individual copies.,ai-generated
097,Provenance of Historic Books - Study Edition,A catalogue of books from historic university and college libraries.,ai-generated
097,Books of Famous Collectors - Study Edition,"A survey of collector labels, library stamps, and other physical signs of ownership.",ai-generated
097,Inscribed Books and Their Owners - Study Edition,A history of famous book collections and the dispersal of their holdings.,ai-generated
097,Royal and Aristocratic Book Collections - Study Edition,A catalogue emphasizing books whose ownership histories are particularly well documented.,ai-generated
097,Tracing the History of a Book - Study Edition,"A general study of ownership, provenance, origin, and the historical biography of individual books.",ai-generated
163,Assent and Religious Faith,An inquiry into the intellectual act of assenting to religious propositions and doctrines.,ai-generated
163,Faith and Rational Assent,A philosophical study of faith as a form of conviction that involves judgment and acceptance.,ai-generated
163,The Nature of Religious Belief,"An examination of whether religious belief requires evidence, trust, or deliberate assent.",ai-generated
163,Certainty and Faith,A study of certainty and doubt in relation to the believer's acceptance of religious claims.,ai-generated
163,"Reason, Assent, and Faith",An analysis of the relationship between rational judgment and religious faith.,ai-generated
163,Assent and Religious Faith - Reference Edition,A philosophical discussion of how people come to affirm propositions they regard as matters of faith.,ai-generated
163,Faith and Rational Assent - Reference Edition,"A study of intellectual consent in theology, especially the distinction between knowing and believing.",ai-generated
163,The Nature of Religious Belief - Reference Edition,An examination of faith as a voluntary or involuntary response to religious testimony.,ai-generated
163,Certainty and Faith - Reference Edition,A philosophical treatment of the grounds on which religious assent may be considered reasonable.,ai-generated
163,"Reason, Assent, and Faith - Reference Edition","A study of doubt, hesitation, conviction, and their relationship to religious belief.",ai-generated
163,Assent and Religious Faith - Research Guide,An inquiry into whether faith can be understood as a form of intellectual commitment.,ai-generated
163,Faith and Rational Assent - Research Guide,"A discussion of testimony, authority, and the acceptance of religious teachings.",ai-generated
163,The Nature of Religious Belief - Research Guide,"A study of the distinction between faith, opinion, knowledge, and certainty.",ai-generated
163,Certainty and Faith - Research Guide,An examination of how religious communities form and sustain shared convictions.,ai-generated
163,"Reason, Assent, and Faith - Research Guide",A philosophical analysis of belief in doctrines that cannot be established solely by empirical observation.,ai-generated
163,Assent and Religious Faith - Historical Survey,A study of the role of trust in the believer's assent to religious teachings.,ai-generated
163,Faith and Rational Assent - Historical Survey,An inquiry into the limits of rational proof and the place of faith in human judgment.,ai-generated
163,The Nature of Religious Belief - Historical Survey,A discussion of theological conviction and the intellectual conditions under which it becomes assent.,ai-generated
163,Certainty and Faith - Historical Survey,"A study of how evidence can support, challenge, or qualify religious belief.",ai-generated
163,"Reason, Assent, and Faith - Historical Survey",An examination of the relation between personal conviction and received religious doctrine.,ai-generated
163,Assent and Religious Faith - Annotated Guide,A philosophical analysis of faith as both intellectual acceptance and existential commitment.,ai-generated
163,Faith and Rational Assent - Annotated Guide,"A study of disagreement, doubt, and competing claims within religious belief.",ai-generated
163,The Nature of Religious Belief - Annotated Guide,An inquiry into the rationality of accepting religious propositions on testimony or authority.,ai-generated
163,Certainty and Faith - Annotated Guide,"A discussion of certainty, probability, and assent in philosophical accounts of faith.",ai-generated
163,"Reason, Assent, and Faith - Annotated Guide",A study of how reflection and reasoning may lead from uncertainty toward religious conviction.,ai-generated
163,Assent and Religious Faith - Study Edition,An examination of the difference between accepting a doctrine and merely considering it possible.,ai-generated
163,Faith and Rational Assent - Study Edition,"A philosophical treatment of conscience, judgment, and the believer's acceptance of religious claims.",ai-generated
163,The Nature of Religious Belief - Study Edition,"A study of intellectual humility, doubt, and confidence in matters of faith.",ai-generated
163,Certainty and Faith - Study Edition,An inquiry into the conditions under which religious assent may be considered justified.,ai-generated
163,"Reason, Assent, and Faith - Study Edition",A general philosophical study of assent and faith as forms of human belief and conviction.,ai-generated
165,A Study of Fallacies,A classification of common informal fallacies found in everyday arguments.,ai-generated
165,Logic and Sources of Error,An examination of false premises and the errors they introduce into reasoning.,ai-generated
165,Errors in Human Reasoning,A study of ambiguous language as a source of mistaken inference.,ai-generated
165,The Detection of Fallacies,An analysis of circular reasoning and arguments that assume what they attempt to prove.,ai-generated
165,Fallacies and False Arguments,A philosophical treatment of irrelevant conclusions and distractions in argument.,ai-generated
165,A Study of Fallacies - Reference Edition,A study of false analogies and the conditions under which analogical reasoning fails.,ai-generated
165,Logic and Sources of Error - Reference Edition,An examination of errors caused by overgeneralization from limited evidence.,ai-generated
165,Errors in Human Reasoning - Reference Edition,A guide to recognizing equivocation and shifts in meaning during argument.,ai-generated
165,The Detection of Fallacies - Reference Edition,A study of causal fallacies and mistaken assumptions about cause and effect.,ai-generated
165,Fallacies and False Arguments - Reference Edition,"An analysis of appeals to authority, popularity, emotion, and tradition as possible sources of error.",ai-generated
165,A Study of Fallacies - Research Guide,A philosophical study of inconsistent premises and contradictory reasoning.,ai-generated
165,Logic and Sources of Error - Research Guide,An examination of errors produced by confusing necessary and sufficient conditions.,ai-generated
165,Errors in Human Reasoning - Research Guide,A study of statistical reasoning and common mistakes in interpreting evidence.,ai-generated
165,The Detection of Fallacies - Research Guide,A guide to detecting hidden assumptions in philosophical and practical arguments.,ai-generated
165,Fallacies and False Arguments - Research Guide,An analysis of straw-man reasoning and distorted representations of opposing views.,ai-generated
165,A Study of Fallacies - Historical Survey,A study of false dilemmas and arguments that improperly restrict available alternatives.,ai-generated
165,Logic and Sources of Error - Historical Survey,An examination of fallacious appeals to ignorance and absence of evidence.,ai-generated
165,Errors in Human Reasoning - Historical Survey,A philosophical discussion of errors arising from ambiguous quantifiers and categories.,ai-generated
165,The Detection of Fallacies - Historical Survey,"A study of reasoning errors in scientific, legal, and political argument.",ai-generated
165,Fallacies and False Arguments - Historical Survey,An analysis of weak induction and conclusions that exceed the supporting evidence.,ai-generated
165,A Study of Fallacies - Annotated Guide,A guide to distinguishing valid inference from persuasive but defective rhetoric.,ai-generated
165,Logic and Sources of Error - Annotated Guide,"A study of fallacies involving composition, division, and mistaken part-whole reasoning.",ai-generated
165,Errors in Human Reasoning - Annotated Guide,An examination of errors caused by confusing correlation with causation.,ai-generated
165,The Detection of Fallacies - Annotated Guide,A philosophical analysis of self-defeating arguments and inconsistent claims.,ai-generated
165,Fallacies and False Arguments - Annotated Guide,"A study of fallacious reasoning in debates over ethics, religion, and public policy.",ai-generated
165,A Study of Fallacies - Study Edition,An examination of how prejudice and presupposition can distort rational judgment.,ai-generated
165,Logic and Sources of Error - Study Edition,A guide to evaluating evidence when competing explanations are offered.,ai-generated
165,Errors in Human Reasoning - Study Edition,A study of deceptive argument forms that appear logically strong but contain hidden defects.,ai-generated
165,The Detection of Fallacies - Study Edition,An analysis of recurring sources of intellectual error in human reasoning.,ai-generated
165,Fallacies and False Arguments - Study Edition,"A general philosophical survey of fallacies, mistaken inference, and sources of error.",ai-generated
167,The Logic of Hypotheses,An examination of hypotheses as provisional explanations for observed phenomena.,ai-generated
167,Hypothesis and Scientific Inquiry,"A study of how hypotheses are generated from questions, observations, and existing theories.",ai-generated
167,Reasoning from Hypotheses,An analysis of the logical structure of hypothetical explanations.,ai-generated
167,The Formation of Hypotheses,A philosophical discussion of evidence required to support or reject a hypothesis.,ai-generated
167,Hypotheses and Explanation,A study of competing hypotheses and methods for comparing explanatory alternatives.,ai-generated
167,The Logic of Hypotheses - Reference Edition,An examination of hypotheses in scientific investigation and experimental design.,ai-generated
167,Hypothesis and Scientific Inquiry - Reference Edition,"A philosophical treatment of conjecture, prediction, and explanatory reasoning.",ai-generated
167,Reasoning from Hypotheses - Reference Edition,A study of how hypotheses change when new evidence conflicts with earlier assumptions.,ai-generated
167,The Formation of Hypotheses - Reference Edition,"An analysis of the relationship between hypotheses, observations, and empirical tests.",ai-generated
167,Hypotheses and Explanation - Reference Edition,A discussion of simple and complex hypotheses in explanatory reasoning.,ai-generated
167,The Logic of Hypotheses - Research Guide,A study of hypothetical reasoning in the natural and social sciences.,ai-generated
167,Hypothesis and Scientific Inquiry - Research Guide,An examination of auxiliary assumptions and their role in testing hypotheses.,ai-generated
167,Reasoning from Hypotheses - Research Guide,"A philosophical analysis of falsification, confirmation, and the evaluation of hypotheses.",ai-generated
167,The Formation of Hypotheses - Research Guide,A study of hypotheses as instruments for organizing evidence and guiding inquiry.,ai-generated
167,Hypotheses and Explanation - Research Guide,An examination of how background knowledge influences the formation of hypotheses.,ai-generated
167,The Logic of Hypotheses - Historical Survey,A philosophical discussion of probability and degrees of support for competing hypotheses.,ai-generated
167,Hypothesis and Scientific Inquiry - Historical Survey,A study of explanatory hypotheses in historical and scientific reasoning.,ai-generated
167,Reasoning from Hypotheses - Historical Survey,An analysis of prediction as a test of the adequacy of a hypothesis.,ai-generated
167,The Formation of Hypotheses - Historical Survey,A discussion of the difference between useful conjectures and unsupported speculation.,ai-generated
167,Hypotheses and Explanation - Historical Survey,A study of hypothesis testing and the interpretation of negative results.,ai-generated
167,The Logic of Hypotheses - Annotated Guide,An examination of causal hypotheses and the evidence needed to distinguish causal explanations.,ai-generated
167,Hypothesis and Scientific Inquiry - Annotated Guide,A philosophical treatment of model building and hypothetical explanation.,ai-generated
167,Reasoning from Hypotheses - Annotated Guide,A study of rival explanations and methods for choosing among hypotheses.,ai-generated
167,The Formation of Hypotheses - Annotated Guide,An analysis of the role of hypotheses in discovery and problem solving.,ai-generated
167,Hypotheses and Explanation - Annotated Guide,A discussion of conceptual hypotheses in philosophy and theoretical inquiry.,ai-generated
167,The Logic of Hypotheses - Study Edition,A study of how repeated observation can strengthen or weaken a proposed explanation.,ai-generated
167,Hypothesis and Scientific Inquiry - Study Edition,An examination of hidden assumptions embedded in complex hypotheses.,ai-generated
167,Reasoning from Hypotheses - Study Edition,"A philosophical analysis of explanatory scope, simplicity, and evidential support.",ai-generated
167,The Formation of Hypotheses - Study Edition,A study of hypothesis formation as a disciplined form of intellectual inquiry.,ai-generated
167,Hypotheses and Explanation - Study Edition,"A general philosophical survey of hypotheses, conjecture, testing, evidence, and explanation.",ai-generated
173,Ethics of Family Life,An ethical examination of the duties parents owe to their children.,ai-generated
173,Moral Responsibilities of Parents,A study of mutual responsibilities between spouses within family life.,ai-generated
173,Ethics of Marriage and Family,An analysis of moral questions surrounding parental authority and children's autonomy.,ai-generated
173,"Children, Parents, and Moral Duty",A philosophical discussion of obligations between adult children and aging parents.,ai-generated
173,Family Relationships and Moral Values,"A study of fairness, care, and responsibility in household relationships.",ai-generated
173,Ethics of Family Life - Reference Edition,An examination of ethical duties arising from marriage and long-term partnership.,ai-generated
173,Moral Responsibilities of Parents - Reference Edition,A study of moral responsibilities in adoption and the formation of families.,ai-generated
173,Ethics of Marriage and Family - Reference Edition,A philosophical analysis of children's rights within family relationships.,ai-generated
173,"Children, Parents, and Moral Duty - Reference Edition","An examination of ethical questions concerning divorce, separation, and family obligations.",ai-generated
173,Family Relationships and Moral Values - Reference Edition,A study of duties toward dependents and vulnerable family members.,ai-generated
173,Ethics of Family Life - Research Guide,A discussion of justice and care in the distribution of household responsibilities.,ai-generated
173,Moral Responsibilities of Parents - Research Guide,An ethical analysis of family loyalty and conflicts between personal and familial duties.,ai-generated
173,Ethics of Marriage and Family - Research Guide,A study of the moral significance of promises and commitments within marriage.,ai-generated
173,"Children, Parents, and Moral Duty - Research Guide",An examination of parental decision-making and respect for children's developing independence.,ai-generated
173,Family Relationships and Moral Values - Research Guide,A philosophical discussion of obligations among siblings and extended family members.,ai-generated
173,Ethics of Family Life - Historical Survey,A study of ethical responsibilities in blended and stepfamily relationships.,ai-generated
173,Moral Responsibilities of Parents - Historical Survey,"An examination of privacy, authority, and personal boundaries within families.",ai-generated
173,Ethics of Marriage and Family - Historical Survey,A philosophical analysis of caregiving duties between generations.,ai-generated
173,"Children, Parents, and Moral Duty - Historical Survey",A study of moral questions concerning family financial responsibilities.,ai-generated
173,Family Relationships and Moral Values - Historical Survey,"An examination of family obligations during illness, disability, or dependency.",ai-generated
173,Ethics of Family Life - Annotated Guide,"A discussion of fidelity, trust, and honesty as ethical principles in family relationships.",ai-generated
173,Moral Responsibilities of Parents - Annotated Guide,A study of justice in the division of domestic labor and caregiving.,ai-generated
173,Ethics of Marriage and Family - Annotated Guide,An ethical examination of responsibilities toward elderly parents and relatives.,ai-generated
173,"Children, Parents, and Moral Duty - Annotated Guide","A philosophical analysis of family conflict, reconciliation, and moral repair.",ai-generated
173,Family Relationships and Moral Values - Annotated Guide,A study of the ethical responsibilities of guardians and substitute caregivers.,ai-generated
173,Ethics of Family Life - Study Edition,An examination of children's duties toward parents and the limits of filial obligation.,ai-generated
173,Moral Responsibilities of Parents - Study Edition,A discussion of family solidarity and its relationship to individual moral autonomy.,ai-generated
173,Ethics of Marriage and Family - Study Edition,A study of moral responsibility in decisions affecting the future of family members.,ai-generated
173,"Children, Parents, and Moral Duty - Study Edition","An ethical analysis of respect, care, and reciprocity in domestic relationships.",ai-generated
173,Family Relationships and Moral Values - Study Edition,"A general philosophical study of moral duties, rights, care, and responsibility within families.",ai-generated
176,Ethics of Sexual Relationships,An ethical examination of consent and responsibility in sexual relationships.,ai-generated
176,Moral Questions of Reproduction,A study of moral questions surrounding sexual fidelity and commitment.,ai-generated
176,Sexual Ethics and Human Relationships,An analysis of reproductive choice and individual moral responsibility.,ai-generated
176,Ethics of Marriage and Sexuality,A philosophical discussion of contraception and the ethical dimensions of reproductive decisions.,ai-generated
176,Reproductive Responsibility and Ethics,A study of sexual autonomy and the limits imposed by duties toward others.,ai-generated
176,Ethics of Sexual Relationships - Reference Edition,An examination of ethical questions concerning pregnancy and reproductive decision-making.,ai-generated
176,Moral Questions of Reproduction - Reference Edition,"A philosophical analysis of sexual relationships, trust, respect, and mutual responsibility.",ai-generated
176,Sexual Ethics and Human Relationships - Reference Edition,A study of the moral status of sexual promises and commitments.,ai-generated
176,Ethics of Marriage and Sexuality - Reference Edition,An examination of ethical issues surrounding infertility treatment and reproductive assistance.,ai-generated
176,Reproductive Responsibility and Ethics - Reference Edition,"A philosophical discussion of parenthood, reproduction, and responsibility for future children.",ai-generated
176,Ethics of Sexual Relationships - Research Guide,A study of sexual consent as a condition of morally permissible intimacy.,ai-generated
176,Moral Questions of Reproduction - Research Guide,An analysis of ethical questions concerning abortion and competing moral claims.,ai-generated
176,Sexual Ethics and Human Relationships - Research Guide,A philosophical examination of reproductive rights and duties.,ai-generated
176,Ethics of Marriage and Sexuality - Research Guide,"A study of fidelity, exclusivity, and moral expectations in intimate relationships.",ai-generated
176,Reproductive Responsibility and Ethics - Research Guide,An examination of the ethics of assisted reproduction and parental intentions.,ai-generated
176,Ethics of Sexual Relationships - Historical Survey,"A philosophical discussion of sexual conduct, personal autonomy, and harm.",ai-generated
176,Moral Questions of Reproduction - Historical Survey,A study of moral responsibility in decisions concerning childbirth.,ai-generated
176,Sexual Ethics and Human Relationships - Historical Survey,"An analysis of intimacy, respect, and equality within sexual relationships.",ai-generated
176,Ethics of Marriage and Sexuality - Historical Survey,A philosophical examination of ethical questions surrounding reproductive technologies.,ai-generated
176,Reproductive Responsibility and Ethics - Historical Survey,A study of the relationship between sexual freedom and social responsibility.,ai-generated
176,Ethics of Sexual Relationships - Annotated Guide,"An ethical discussion of pregnancy, parenthood, and obligations toward dependents.",ai-generated
176,Moral Questions of Reproduction - Annotated Guide,A philosophical analysis of moral disagreement about sexual behavior.,ai-generated
176,Sexual Ethics and Human Relationships - Annotated Guide,"A study of reproductive responsibility in relation to partners, children, and society.",ai-generated
176,Ethics of Marriage and Sexuality - Annotated Guide,An examination of the ethics of choosing whether and when to have children.,ai-generated
176,Reproductive Responsibility and Ethics - Annotated Guide,A philosophical discussion of sexual relationships and the importance of informed consent.,ai-generated
176,Ethics of Sexual Relationships - Study Edition,A study of ethical duties arising from reproductive intentions and commitments.,ai-generated
176,Moral Questions of Reproduction - Study Edition,"An analysis of privacy, autonomy, and responsibility in sexual and reproductive decisions.",ai-generated
176,Sexual Ethics and Human Relationships - Study Edition,A philosophical examination of moral principles used to evaluate sexual conduct.,ai-generated
176,Ethics of Marriage and Sexuality - Study Edition,"A study of competing ethical arguments concerning sex, reproduction, and family formation.",ai-generated
176,Reproductive Responsibility and Ethics - Study Edition,A general philosophical survey of moral duties and rights concerning sexuality and reproduction.,ai-generated
461,Spanish Writing Systems,A description of Spanish alphabetic writing and the conventions governing written forms.,ai-generated
461,Spanish Phonology,An analysis of Spanish consonant phonemes and their distribution within words.,ai-generated
461,Spanish Orthography and Pronunciation,"A study of Spanish vowel systems, stress patterns, and pronunciation.",ai-generated
461,The Sounds of Spanish,An examination of Spanish spelling rules and their historical development.,ai-generated
461,History of Spanish Orthography,A phonological study of syllable structure and sound combinations in Spanish.,ai-generated
461,Spanish Writing Systems - Reference Edition,"A reference work on Spanish accent marks, punctuation, and orthographic conventions.",ai-generated
461,Spanish Phonology - Reference Edition,An analysis of regional pronunciation differences within the Spanish-speaking world.,ai-generated
461,Spanish Orthography and Pronunciation - Reference Edition,A study of Spanish phonemes and the contrastive features that distinguish them.,ai-generated
461,The Sounds of Spanish - Reference Edition,An examination of the relationship between Spanish spelling and spoken pronunciation.,ai-generated
461,History of Spanish Orthography - Reference Edition,A historical account of changes in Spanish orthography and written standards.,ai-generated
461,Spanish Writing Systems - Research Guide,"A study of Spanish stress, intonation, and related phonological patterns.",ai-generated
461,Spanish Phonology - Research Guide,An analysis of consonant alternations and pronunciation processes in Spanish.,ai-generated
461,Spanish Orthography and Pronunciation - Research Guide,"A reference guide to Spanish orthographic rules for vowels, consonants, and accents.",ai-generated
461,The Sounds of Spanish - Research Guide,"A phonological study of Spanish syllables, word boundaries, and sound sequences.",ai-generated
461,History of Spanish Orthography - Research Guide,An examination of the Spanish writing system from medieval forms to modern conventions.,ai-generated
461,Spanish Writing Systems - Historical Survey,A study of regional phonetic variation in Spain and the Americas.,ai-generated
461,Spanish Phonology - Historical Survey,An analysis of Spanish pronunciation as represented through phonological notation.,ai-generated
461,Spanish Orthography and Pronunciation - Historical Survey,"A reference work on capitalization, spelling, accents, and other Spanish writing conventions.",ai-generated
461,The Sounds of Spanish - Historical Survey,A study of sound changes affecting Spanish consonants and vowels.,ai-generated
461,History of Spanish Orthography - Historical Survey,An examination of stress placement and its representation in written Spanish.,ai-generated
461,Spanish Writing Systems - Annotated Guide,"A phonological analysis of Spanish diphthongs, hiatuses, and vowel sequences.",ai-generated
461,Spanish Phonology - Annotated Guide,A study of Spanish orthographic reforms and the standardization of spelling.,ai-generated
461,Spanish Orthography and Pronunciation - Annotated Guide,An analysis of phonemic contrasts in different varieties of Spanish.,ai-generated
461,The Sounds of Spanish - Annotated Guide,A reference guide to Spanish pronunciation for linguistic study.,ai-generated
461,History of Spanish Orthography - Annotated Guide,A study of the historical relationship between Spanish sound change and spelling.,ai-generated
461,Spanish Writing Systems - Study Edition,An examination of Spanish syllabification and the rules governing written word division.,ai-generated
461,Spanish Phonology - Study Edition,"A phonological study of Spanish rhythm, stress, and intonation.",ai-generated
461,Spanish Orthography and Pronunciation - Study Edition,A study of regional orthographic usage and standard Spanish writing.,ai-generated
461,The Sounds of Spanish - Study Edition,An analysis of Spanish sound patterns using phonological description and transcription.,ai-generated
461,History of Spanish Orthography - Study Edition,"A general linguistic study of Spanish writing systems, orthography, phonology, and pronunciation.",ai-generated
606,Organizations in Technology,A directory of professional organizations serving engineers and technical specialists.,ai-generated
606,Directory of Engineering Organizations,A study of national engineering societies and their role in professional standards.,ai-generated
606,Technology Associations and Societies,A reference guide to technology associations involved in research and industrial development.,ai-generated
606,Organizations for Technical Research,A survey of scientific and technical organizations that support innovation and knowledge exchange.,ai-generated
606,Professional Bodies in Technology,A directory of industrial technology organizations and their principal areas of activity.,ai-generated
606,Organizations in Technology - Reference Edition,A study of professional bodies representing electrical and mechanical engineering.,ai-generated
606,Directory of Engineering Organizations - Reference Edition,A reference work on organizations devoted to civil engineering and infrastructure technology.,ai-generated
606,Technology Associations and Societies - Reference Edition,A survey of associations supporting research in computing and information technology.,ai-generated
606,Organizations for Technical Research - Reference Edition,A directory of technical societies concerned with manufacturing and industrial processes.,ai-generated
606,Professional Bodies in Technology - Reference Edition,A study of organizations that promote standards and best practices in engineering.,ai-generated
606,Organizations in Technology - Research Guide,"A reference guide to technology institutes involved in education, research, and professional development.",ai-generated
606,Directory of Engineering Organizations - Research Guide,"A survey of engineering associations and their publications, conferences, and professional services.",ai-generated
606,Technology Associations and Societies - Research Guide,A directory of organizations working in energy technology and engineering research.,ai-generated
606,Organizations for Technical Research - Research Guide,A study of professional societies serving chemical and materials engineers.,ai-generated
606,Professional Bodies in Technology - Research Guide,A reference work on organizations concerned with transportation technology and engineering.,ai-generated
606,Organizations in Technology - Historical Survey,A survey of technology associations involved in environmental and sustainable engineering.,ai-generated
606,Directory of Engineering Organizations - Historical Survey,A directory of research organizations specializing in applied science and technology.,ai-generated
606,Technology Associations and Societies - Historical Survey,A study of professional institutions that support continuing education for technologists.,ai-generated
606,Organizations for Technical Research - Historical Survey,A reference guide to international engineering organizations and technical societies.,ai-generated
606,Professional Bodies in Technology - Historical Survey,A survey of organizations promoting innovation in manufacturing and production technology.,ai-generated
606,Organizations in Technology - Annotated Guide,A directory of professional bodies associated with telecommunications and electronic engineering.,ai-generated
606,Directory of Engineering Organizations - Annotated Guide,A study of technical organizations involved in standards development and certification.,ai-generated
606,Technology Associations and Societies - Annotated Guide,A reference work on societies supporting architectural engineering and building technology.,ai-generated
606,Organizations for Technical Research - Annotated Guide,"A survey of organizations devoted to robotics, automation, and industrial technology.",ai-generated
606,Professional Bodies in Technology - Annotated Guide,A directory of technology-related research institutes and professional associations.,ai-generated
606,Organizations in Technology - Study Edition,"A study of organizations connecting universities, industry, and engineering research.",ai-generated
606,Directory of Engineering Organizations - Study Edition,A reference guide to technical associations involved in materials science and industrial applications.,ai-generated
606,Technology Associations and Societies - Study Edition,"A survey of professional organizations serving energy, environmental, and infrastructure technologies.",ai-generated
606,Organizations for Technical Research - Study Edition,"A directory of engineering and technology societies with roles in research, education, and professional practice.",ai-generated
606,Professional Bodies in Technology - Study Edition,"A general reference work on organizations, associations, institutes, and societies concerned with technology.",ai-generated
